id,ra_deg,dec_deg,mag,x,y,z,u,v
30132,0.00003429,-0.00002649,6.81,1,5.98511890243e-07,-4.62333623081e-07,100.530,409.534
30135,359.99997746,-0.00002688,9.04,1,-3.93403883048e-07,-4.69058475781e-07,464.258,412.000
30137,359.99997601,0.00000607,8.78,1,-4.18622080357e-07,1.05916430015e-07,473.506,201.161
30155,359.99997101,-0.00003111,8.98,1,-5.06045166016e-07,-5.43031855474e-07,505.563,439.126
30159,0.00001705,0.00002379,7.44,1,2.97574731947e-07,4.15259654186e-07,210.881,87.727
30162,0.00001936,-0.00001580,8.06,1,3.37923848143e-07,-2.75718960674e-07,196.086,341.104
30176,359.99998777,-0.00001753,7.60,1,-2.13514073333e-07,-3.05980797821e-07,398.294,352.201
30187,359.99999711,0.00000588,7.97,1,-5.04363957494e-08,1.02554003665e-07,338.495,202.394
30190,0.00002909,0.00001907,6.32,1,5.07726378802e-07,3.32880208619e-07,133.820,117.935
30198,0.00004970,-0.00001406,9.02,1,8.67505998218e-07,-2.45457123527e-07,1.892,330.007
30202,359.99995733,0.00000241,7.34,1,-7.44777436413e-07,4.2030329371e-08,593.105,224.588
30204,359.99997823,0.00001252,8.12,1,-3.79954177699e-07,2.18557712729e-07,459.327,159.856
30210,359.99998025,-0.00002466,7.57,1,-3.44648700935e-07,-4.30390572759e-07,446.380,397.821
30214,359.99995906,0.00002283,5.48,1,-7.14515599821e-07,3.98447522437e-07,582.008,93.892
30219,0.00001898,-0.00000636,8.24,1,3.31198995444e-07,-1.1096006954e-07,198.552,280.688
30257,359.99996523,-0.00000915,8.52,1,-6.06917956137e-07,-1.5971525161e-07,542.553,298.566
30266,359.99995829,-0.00003246,8.61,1,-7.2796530517e-07,-5.66568839922e-07,586.940,447.757
30268,0.00002052,-0.00001849,8.84,1,3.58098406241e-07,-3.2279292957e-07,188.688,358.366
30269,0.00000472,0.00000501,8.04,1,8.23794455672e-08,8.74230850918e-08,289.792,207.943
30280,0.00003535,0.00001435,10.83,1,6.17005235167e-07,2.50500763051e-07,93.749,148.143
30283,0.00004084,-0.00001830,8.69,1,7.12834386133e-07,-3.1943050322e-07,58.609,357.133
30286,359.99998777,-0.00000655,8.41,1,-2.13514073333e-07,-1.14322495889e-07,398.294,281.921
30300,359.99996243,0.00003535,7.97,1,-6.55673138251e-07,6.17005235167e-07,560.431,13.749
30303,359.99995598,-0.00000588,7.33,1,-7.68314421218e-07,-1.02554003665e-07,601.736,277.606
30312,0.00000366,-0.00000703,9.22,1,6.3886100644e-08,-1.22728561763e-07,296.573,285.004
30313,359.99997833,-0.00001503,8.27,1,-3.78272964308e-07,-2.62269255275e-07,458.710,336.172
30319,359.99998411,-0.00000838,8.78,1,-2.77400174187e-07,-1.46265546211e-07,421.721,293.635
30324,359.99996677,-0.00000453,1.98,1,-5.80018545438e-07,-7.90170192176e-08,532.689,268.975
30331,359.99999422,-0.00003612,7.68,1,-1.00872790366e-07,-6.30454940566e-07,356.989,471.183
30332,359.99998362,-0.00001618,7.63,1,-2.85806239365e-07,-2.82443813373e-07,424.803,343.570
30347,0.00000077,0.00003246,9.83,1,1.34497053987e-08,5.66568839922e-07,315.068,32.243
30350,359.99995685,-0.00000780,9.15,1,-7.53183502478e-07,-1.36178267162e-07,596.187,289.936
30351,359.99999432,0.00002765,6.56,1,-9.9191576975e-08,4.82508181179e-07,356.373,63.068
30354,359.99997871,-0.00003612,8.34,1,-3.71548111633e-07,-6.30454940566e-07,456.244,471.183
30359,0.00002582,-0.00003420,9.56,1,4.50565130857e-07,-5.96830677069e-07,154.781,458.854
30364,359.99996657,-0.00003593,8.01,1,-5.83380972219e-07,-6.27092514216e-07,533.922,469.950
30380,0.00000992,0.00001628,9.76,1,1.73164957009e-07,2.84125026548e-07,256.502,135.813
30388,0.00001676,-0.00002273,8.34,1,2.92531092422e-07,-3.96766309263e-07,212.731,385.491
30393,0.00003940,-0.00002514,9.04,1,6.8761618851e-07,-4.38796638634e-07,67.856,400.904
30398,359.99999692,-0.00000992,8.15,1,-5.37988216427e-08,-1.73164957009e-07,339.728,303.498
30400,359.99997862,-0.00002495,8.36,1,-3.73229325024e-07,-4.35434212284e-07,456.861,399.671
30404,0.00000376,-0.00003323,9.00,1,6.55673138188e-08,-5.8001854532e-07,295.957,452.689
30409,359.99998613,0.00002553,8.50,1,-2.42094697423e-07,4.45521491333e-07,408.774,76.630
30420,0.00000067,0.00001705,6.27,1,1.17684922239e-08,2.97574731947e-07,315.685,130.881
30425,359.99999027,-0.00002601,6.86,1,-1.69802530504e-07,-4.53927557207e-07,382.265,406.452
30427,359.99996937,-0.00002899,8.73,1,-5.34625789218e-07,-5.06045165627e-07,516.044,425.563
30432,359.99999856,0.00002784,7.15,1,-2.52181975531e-08,4.85870607529e-07,329.247,61.835
30434,359.99996195,-0.00000241,9.36,1,-6.64079204316e-07,-4.2030329371e-08,563.513,255.412
30441,359.99997544,0.00002784,7.54,1,-4.28709359813e-07,4.85870607529e-07,477.205,61.835
30443,359.99997255,0.00000732,9.73,1,-4.79145755317e-07,1.27772201288e-07,495.699,193.147
30446,0.00001272,-0.00001117,9.00,1,2.21920139079e-07,-1.95020728282e-07,238.623,311.513
30451,0.00001647,-0.00000405,8.00,1,2.87487452898e-07,-7.06109533433e-08,214.580,265.893
30452,359.99999894,-0.00001098,8.44,1,-1.84933448784e-08,-1.91658301932e-07,326.781,310.280
30453,359.99997370,0.00000607,9.12,1,-4.58971196405e-07,1.05916430015e-07,488.302,201.161
30461,0.00002793,-0.00000800,6.68,1,4.87551820704e-07,-1.39540693512e-07,141.218,291.169
30468,359.99996821,0.00003516,6.12,1,-5.5480034813e-07,6.13642808817e-07,523.441,14.981
30473,359.99999123,-0.00003140,8.83,1,-1.52990398373e-07,-5.48075494998e-07,376.101,440.975
30474,0.00003025,0.00000809,7.04,1,5.279009369e-07,1.41221906687e-07,126.422,188.215
30483,0.00001175,-0.00002899,7.00,1,2.05108007331e-07,-5.06045165627e-07,244.788,425.563
30484,359.99999355,-0.00002745,7.04,1,-1.12641282324e-07,-4.7914575483e-07,361.305,415.699
30485,359.99999046,-0.00003699,7.52,1,-1.6644010461e-07,-6.45585859139e-07,381.032,476.732
30487,0.00002321,-0.00002630,10.03,1,4.05172375137e-07,-4.58971196732e-07,171.426,408.302
30492,0.00004624,-0.00002726,6.85,1,8.06982323924e-07,-4.7578332848e-07,24.085,414.466
30496,0.00003362,-0.00002543,8.42,1,5.8674339802e-07,-4.43840278158e-07,104.845,402.753
30500,0.00003005,0.00001898,8.77,1,5.24538510551e-07,3.31198995444e-07,127.655,118.552
30501,0.00001724,-0.00001609,6.35,1,3.00937158297e-07,-2.80762600199e-07,209.648,342.954
30505,359.99997486,-0.00003535,6.30,1,-4.38796639269e-07,-6.17005235167e-07,480.904,466.251
30520,0.00000790,-0.00002389,4.92,1,1.37859480337e-07,-4.16940867361e-07,269.448,392.889
30526,0.00004171,-0.00003632,8.23,1,7.27965304706e-07,-6.33817366915e-07,53.060,472.416
30529,359.99999923,0.00001031,7.78,1,-1.34497055944e-08,1.79889809708e-07,324.932,174.036
30534,0.00000048,-0.00001695,7.92,1,8.40606587421e-09,-2.95893518772e-07,316.918,348.502
30537,0.00002283,0.00000549,8.77,1,3.98447522437e-07,9.5829150966e-08,173.892,204.860
30540,359.99998131,-0.00001127,6.97,1,-3.26155355413e-07,-1.96701941456e-07,439.599,312.129
30541,0.00002745,-0.00001435,6.26,1,4.7914575483e-07,-2.50500763051e-07,144.301,331.857
30542,359.99999075,-0.00000250,7.81,1,-1.61396465326e-07,-4.37115425459e-08,379.183,256.029
30546,359.99995068,0.00000973,8.80,1,-8.60781146162e-07,1.69802530659e-07,635.642,177.735
30547,359.99995819,-0.00003420,6.66,1,-7.29646517673e-07,-5.96830677069e-07,587.556,458.854
30557,359.99997601,0.00000385,8.38,1,-4.18622080357e-07,6.72485269937e-08,473.506,215.340
30558,359.99997900,-0.00000356,10.03,1,-3.66504471461e-07,-6.22048874691e-08,454.395,262.810
30559,359.99998488,-0.00001821,7.81,1,-2.63950468838e-07,-3.17749290045e-07,416.789,356.516
30560,359.99995993,-0.00001185,8.67,1,-6.9938468108e-07,-2.06789220506e-07,576.459,315.828
30583,359.99996503,-0.00001715,6.89,1,-6.10280382918e-07,-2.99255945122e-07,543.786,349.735
30590,359.99999258,-0.00001108,9.07,1,-1.29453414455e-07,-1.93339515107e-07,367.470,310.896
30598,359.99999595,-0.00002610,9.36,1,-7.06109528854e-08,-4.55608770382e-07,345.893,407.069
30608,359.99999653,-0.00003381,6.40,1,-6.05236743174e-08,-5.90105824369e-07,342.194,456.388
30615,0.00004884,0.00001936,9.36,1,8.52375079645e-07,3.37923848143e-07,7.440,116.086
30619,0.00002871,-0.00003574,7.36,1,5.01001526103e-07,-6.23730087866e-07,136.286,468.717
30620,0.00001975,0.00000077,7.89,1,3.44648700843e-07,1.34497053987e-08,193.620,235.068
30625,359.99999152,0.00001772,8.91,1,-1.47946759977e-07,3.09343224171e-07,374.251,126.566
30628,359.99998815,-0.00000607,8.20,1,-2.06789220659e-07,-1.05916430015e-07,395.828,278.839
30631,0.00001358,-0.00000559,10.08,1,2.37051057653e-07,-9.75103641408e-08,233.075,275.756
30633,359.99995935,-0.00001859,7.38,1,-7.09471960537e-07,-3.24474142744e-07,580.158,358.982
30634,0.00001281,-0.00002919,8.00,1,2.23601352254e-07,-5.09407591977e-07,238.007,426.796
30635,359.99996436,0.00001040,9.20,1,-6.22048874877e-07,1.81571022883e-07,548.101,173.419
30636,359.99999865,0.00001898,8.76,1,-2.35369841624e-08,3.31198995444e-07,328.631,118.552
30638,359.99999017,-0.00001695,7.40,1,-1.71483743894e-07,-2.95893518772e-07,382.882,348.502
30641,0.00000067,-0.00003323,8.16,1,1.17684922239e-08,-5.8001854532e-07,315.685,452.689
30642,359.99999721,-0.00001927,8.45,1,-4.87551814705e-08,-3.36242634968e-07,337.878,363.298
30652,0.00002196,-0.00000116,10.80,1,3.83316603864e-07,-2.01745580981e-08,179.440,247.398
30654,359.99997293,-0.00000886,9.38,1,-4.72420902643e-07,-1.54671612085e-07,493.233,296.717
30660,359.99996417,-0.00002504,6.16,1,-6.2541130077e-07,-4.37115425459e-07,549.334,400.287
30663,359.99996821,0.00000048,6.88,1,-5.5480034813e-07,8.40606587421e-09,523.441,236.918
30674,0.00001676,0.00000800,10.03,1,2.92531092422e-07,1.39540693512e-07,212.731,188.831
30680,0.00001955,-0.00002196,7.92,1,3.41286274493e-07,-3.83316603864e-07,194.853,380.560
30681,359.99999229,0.00002524,9.34,1,-1.34497053739e-07,4.40477851808e-07,369.319,78.480
30691,0.00002244,-0.00001002,6.91,1,3.91722669738e-07,-1.74846170184e-07,176.358,304.115
30692,359.99995396,0.00000568,6.70,1,-8.03619897983e-07,9.91915773156e-08,614.682,203.627
30699,359.99999123,-0.00001137,8.01,1,-1.52990398373e-07,-1.98383154631e-07,376.101,312.746
30701,359.99997052,0.00002427,9.52,1,-5.14451232082e-07,4.2366572006e-07,508.646,84.645
30702,359.99996185,0.00001570,8.30,1,-6.65760416819e-07,2.74037747499e-07,564.130,139.512
30707,0.00002235,0.00002244,7.86,1,3.90041456563e-07,3.91722669738e-07,176.975,96.358
30710,359.99999046,0.00002100,8.03,1,-1.6644010461e-07,3.66504472115e-07,381.032,105.605
30715,359.99995010,-0.00000222,8.36,1,-8.7086842473e-07,-3.86679030214e-08,639.341,254.179
30718,359.99997775,0.00000896,9.27,1,-3.88360243764e-07,1.5635282526e-07,462.409,182.667
30721,359.99999518,0.00003410,10.96,1,-8.4060659123e-08,5.95149463894e-07,350.824,21.763
30722,0.00000597,0.00000925,6.57,1,1.0423521684e-07,1.61396464785e-07,281.778,180.817
30725,0.00002447,-0.00001339,10.33,1,4.2702814641e-07,-2.33688631303e-07,163.412,325.692
30731,0.00001079,-0.00001031,8.74,1,1.88295875582e-07,-1.79889809708e-07,250.953,305.964
30735,359.99998854,-0.00001801,6.72,1,-2.00064367984e-07,-3.14386863695e-07,393.362,355.283
30738,359.99997072,-0.00000058,7.84,1,-5.110888053e-07,-1.0087279049e-08,507.413,243.699
30742,0.00001349,-0.00001560,8.17,1,2.35369844478e-07,-2.72356534324e-07,233.692,339.871
30746,359.99998854,-0.00003150,9.53,1,-2.00064367984e-07,-5.49756708173e-07,393.362,441.592
30753,359.99996359,0.00002321,7.55,1,-6.35498580227e-07,4.05172375137e-07,553.033,91.426
30758,359.99995771,-0.00001792,7.82,1,-7.38052584626e-07,-3.12705650521e-07,590.639,354.667
30766,359.99999624,-0.00002851,8.82,1,-6.55673136014e-08,-4.97639099753e-07,344.043,422.481
30772,359.99995925,-0.00003025,5.06,1,-7.11153173039e-07,-5.279009369e-07,580.775,433.578
30779,0.00002591,-0.00003458,7.55,1,4.52246344032e-07,-6.03555529768e-07,154.164,461.320
30781,359.99997178,-0.00000809,7.74,1,-4.92595459779e-07,-1.41221906687e-07,500.631,291.785
30782,0.00003622,-0.00000270,9.16,1,6.3213615374e-07,-4.70739688956e-08,88.200,257.262
30783,359.99997669,0.00001031,12.54,1,-4.06853588398e-07,1.79889809708e-07,469.190,174.036
30789,359.99995367,-0.00001599,7.98,1,-8.08663537267e-07,-2.79081387024e-07,616.531,342.337
30793,359.99999306,0.00000318,7.39,1,-1.2104734839e-07,5.54800347698e-08,364.387,219.656
30800,0.00002244,-0.00000039,7.99,1,3.91722669738e-07,-6.72485269937e-09,176.358,242.466
30805,0.00001695,0.00000270,8.37,1,2.95893518772e-07,4.70739688956e-08,211.498,222.738
30812,359.99997601,-0.00002880,8.05,1,-4.18622080357e-07,-5.02682739278e-07,473.506,424.330
30817,0.00002986,-0.00003198,8.20,1,5.21176084201e-07,-5.58162774047e-07,128.888,444.674
30818,359.99999865,-0.00001676,7.72,1,-2.35369841624e-08,-2.92531092422e-07,328.631,347.269
30841,359.99996889,0.00000578,8.89,1,-5.43031855283e-07,1.0087279049e-07,519.126,203.011
30857,359.99999412,-0.00002302,8.55,1,-1.02554003756e-07,-4.01809948787e-07,357.606,387.341
30863,359.99998362,-0.00000568,6.52,1,-2.85806239365e-07,-9.91915773156e-08,424.803,276.373
30865,359.99997553,0.00002716,8.27,1,-4.27028146422e-07,4.74102115305e-07,476.588,66.150
30866,0.00004585,-0.00002514,9.06,1,8.00257471224e-07,-4.38796638634e-07,26.551,400.904
30872,0.00001994,-0.00000347,9.15,1,3.48011127192e-07,-6.05236742943e-08,192.387,262.194
30877,0.00002861,-0.00002100,9.26,1,4.99320312928e-07,-3.66504472115e-07,136.903,374.395
30907,359.99999875,-0.00003237,9.35,1,-2.18557716598e-08,-5.64887626747e-07,328.014,447.140
30908,0.00003516,-0.00003497,9.36,1,6.13642808817e-07,-6.10280382467e-07,94.981,463.786
30909,359.99998151,-0.00000722,8.12,1,-3.2279292952e-07,-1.26090988113e-07,438.366,286.237
30918,359.99998411,-0.00002254,8.06,1,-2.77400174187e-07,-3.93403882913e-07,421.721,384.258
30934,359.99997563,-0.00001840,9.99,1,-4.25346933919e-07,-3.21111716395e-07,475.972,357.749
30951,0.00003140,-0.00003651,8.54,1,5.48075494998e-07,-6.37179793265e-07,119.025,473.649
30952,359.99997467,0.00001166,8.65,1,-4.42159064274e-07,2.03426794156e-07,482.137,165.405
30958,0.00000376,-0.00003227,9.02,1,6.55673138188e-08,-5.63206413572e-07,295.957,446.524
30959,0.00001715,-0.00001146,6.81,1,2.99255945122e-07,-2.00064367806e-07,210.265,313.362
30961,359.99998507,-0.00003603,7.12,1,-2.60588042056e-07,-6.28773727391e-07,415.556,470.567
30965,0.00000308,-0.00002283,8.29,1,5.37988215949e-08,-3.98447522437e-07,300.272,386.108
30964,359.99997601,-0.00000337,8.66,1,-4.18622080357e-07,-5.88424611195e-08,473.506,261.577
30970,0.00001849,-0.00002138,6.63,1,3.2279292957e-07,-3.73229324815e-07,201.634,376.861
30977,359.99999470,-0.00002688,6.57,1,-9.24667243003e-08,-4.69058475781e-07,353.907,412.000
30989,0.00003747,-0.00003140,9.36,1,6.53991925013e-07,-5.48075494998e-07,80.186,440.975
30992,0.00000424,-0.00001580,8.85,1,7.3973379693e-08,-2.75718960674e-07,292.874,341.104
31002,359.99995723,-0.00000722,6.80,1,-7.46458649804e-07,-1.26090988113e-07,593.721,286.237
31008,359.99996580,0.00003314,8.21,1,-5.96830676681e-07,5.78337332145e-07,538.854,27.928
31010,359.99996869,-0.00000896,6.96,1,-5.46394281176e-07,-1.5635282526e-07,520.359,297.333
31015,359.99997996,-0.00002649,7.35,1,-3.49692340219e-07,-4.62333623081e-07,448.230,409.534
31017,359.99995116,0.00000482,6.75,1,-8.52375079208e-07,8.40606587421e-08,632.560,209.176
31019,0.00000289,-0.00001898,6.70,1,5.04363952452e-08,-3.31198995444e-07,301.505,361.448
31024,359.99995319,0.00001397,6.16,1,-8.17069602444e-07,2.43775910352e-07,619.614,150.609
31027,0.00003082,0.00003304,8.82,1,5.37988215949e-07,5.76656118971e-07,122.723,28.544
31028,359.99997207,0.00001031,7.16,1,-4.87551820495e-07,1.79889809708e-07,498.782,174.036
31031,359.99998285,-0.00000029,8.30,1,-2.99255945602e-07,-5.04363952452e-09,429.735,241.849
31042,359.99996840,0.00000684,8.83,1,-5.51437921348e-07,1.19366135414e-07,522.208,196.229
31045,0.00002707,0.00001358,10.28,1,4.7242090213e-07,2.37051057653e-07,146.767,153.075
31053,359.99999846,-0.00001676,7.52,1,-2.68994109438e-08,-2.92531092422e-07,329.864,347.269
31066,0.00004431,-0.00002437,6.17,1,7.73358060427e-07,-4.25346933235e-07,36.415,395.972
31067,0.00000000,0.00000000,6.18,1,0,0,320.000,240.000
31088,359.99996080,0.00000096,6.80,1,-6.8425376234e-07,1.68121317484e-08,570.911,233.835
31090,0.00002110,-0.00001175,8.87,1,3.6818568529e-07,-2.05108007331e-07,184.989,315.212
31091,359.99996041,0.00001772,8.45,1,-6.90978614127e-07,3.09343224171e-07,573.377,126.566
31093,359.99997101,0.00001512,8.80,1,-5.06045166016e-07,2.6395046845e-07,505.563,143.211
31101,359.99996263,-0.00001387,7.46,1,-6.52310712357e-07,-2.42094697177e-07,559.198,328.774
31103,359.99999432,-0.00003082,8.07,1,-9.9191576975e-08,-5.37988215949e-07,356.373,437.277
31106,0.00000193,0.00000761,7.96,1,3.36242634968e-08,1.32815840812e-07,307.670,191.297
31108,359.99996561,-0.00001455,10.43,1,-6.00193103462e-07,-2.53863189401e-07,540.087,333.090
31112,359.99997910,-0.00001869,8.09,1,-3.64823258959e-07,-3.26155355919e-07,453.778,359.599
31128,359.99999981,0.00000491,7.62,1,-3.36242702638e-09,8.57418719169e-08,321.233,208.559
31129,359.99996725,-0.00001888,10.22,1,-5.71612479373e-07,-3.29517782269e-07,529.606,360.832
31130,359.99998854,0.00000616,6.75,1,-2.00064367984e-07,1.0759764319e-07,393.362,200.545
31132,0.00000000,0.00000000,10.96,1,0,0,320.000,240.000
31137,359.99999355,0.00002302,5.69,1,-1.12641282324e-07,4.01809948787e-07,361.305,92.659
31138,359.99997467,-0.00001840,9.23,1,-4.42159064274e-07,-3.21111716395e-07,482.137,357.749
31140,0.00000905,0.00000655,8.32,1,1.58034038435e-07,1.14322495889e-07,262.050,198.079
31146,359.99998806,0.00001397,8.95,1,-2.08470434049e-07,2.43775910352e-07,396.445,150.609
31147,359.99995405,-0.00002206,6.70,1,-8.01938684592e-07,-3.84997817039e-07,614.065,381.176
31149,359.99999778,0.00000472,7.29,1,-3.86679037907e-08,8.23794455672e-08,334.179,209.792
31153,0.00000000,0.00000000,12.88,1,0,0,320.000,240.000
31157,0.00000000,0.00000000,10.83,1,0,0,320.000,240.000
31164,359.99999364,-0.00003516,7.18,1,-1.10960069822e-07,-6.13642808817e-07,360.688,465.019
31180,0.00001927,-0.00003073,8.58,1,3.36242634968e-07,-5.36307002774e-07,196.702,436.660
31181,359.99999027,0.00002832,9.16,1,-1.69802530504e-07,4.94276673403e-07,382.265,58.752
31184,359.99999692,-0.00001098,8.94,1,-5.37988216427e-08,-1.91658301932e-07,339.728,310.280
31185,359.99998025,-0.00001214,10.34,1,-3.44648700935e-07,-2.1183286003e-07,446.380,317.678
31190,359.99997264,0.00002765,5.73,1,-4.77464541926e-07,4.82508181179e-07,495.083,63.068
31196,359.99998748,-0.00001445,9.01,1,-2.18557712617e-07,-2.52181976226e-07,400.144,332.473
31199,0.00000048,0.00002562,8.00,1,8.40606587421e-09,4.47202704508e-07,316.918,76.014
31212,359.99995819,-0.00001435,7.83,1,-7.29646517673e-07,-2.50500763051e-07,587.556,331.857
31221,359.99997178,0.00002312,7.95,1,-4.92595459778e-07,4.03491161962e-07,500.631,92.043
31233,0.00000645,-0.00003622,8.24,1,1.12641282714e-07,-6.3213615374e-07,278.695,471.800
31235,359.99996792,-0.00003111,8.71,1,-5.59843987414e-07,-5.43031855474e-07,525.291,439.126
31236,359.99996590,-0.00003670,7.65,1,-5.95149464178e-07,-6.40542219615e-07,538.237,474.882
31238,0.00000886,0.00000106,7.02,1,1.54671612085e-07,1.84933449233e-08,263.283,233.219
31255,0.00004219,0.00000058,7.54,1,7.36371370581e-07,1.0087279049e-08,49.978,236.301
31259,359.99996465,-0.00002543,9.01,1,-6.17005235593e-07,-4.43840278158e-07,546.251,402.753
31260,359.99995559,-0.00001811,9.40,1,-7.75039273893e-07,-3.1606807687e-07,604.201,355.900
31262,359.99996349,0.00003121,8.52,1,-6.37179793617e-07,5.44713068649e-07,553.649,40.258
31268,359.99998459,-0.00003015,8.36,1,-2.68994108122e-07,-5.26219723725e-07,418.638,432.961
31276,0.00000212,-0.00002601,8.87,1,3.69866898465e-08,-4.53927557207e-07,306.437,406.452
31285,359.99999605,0.00002514,7.49,1,-6.89297403829e-08,4.38796638634e-07,345.276,79.096
31287,359.99999249,-0.00003660,7.52,1,-1.31134627846e-07,-6.3886100644e-07,368.086,474.266
31302,359.99996474,-0.00000780,8.19,1,-6.15324021314e-07,-1.36178267162e-07,545.635,289.936
31303,359.99999750,-0.00001493,8.27,1,-4.37115430747e-08,-2.605880421e-07,336.029,335.556
31305,359.99999528,0.00001435,7.76,1,-8.23794457323e-08,2.50500763051e-07,350.208,148.143
31306,0.00002042,-0.00002013,10.90,1,3.56417193066e-07,-3.51373553542e-07,189.304,368.846
31312,0.00002476,0.00000809,8.29,1,4.32071785934e-07,1.41221906687e-07,161.562,188.215
31319,359.99998478,-0.00003448,10.19,1,-2.65631682229e-07,-6.01874316593e-07,417.405,460.703
31321,0.00000453,-0.00002736,8.65,1,7.90170192175e-08,-4.77464541655e-07,291.025,415.083
31329,359.99995598,-0.00000337,9.23,1,-7.68314421218e-07,-5.88424611195e-08,601.736,261.577
31331,359.99998151,-0.00000848,9.33,1,-3.2279292952e-07,-1.47946759386e-07,438.366,294.251
31334,359.99997544,0.00000751,9.47,1,-4.28709359813e-07,1.31134627638e-07,477.205,191.914
31337,359.99998912,-0.00003246,8.16,1,-1.89977089416e-07,-5.66568839922e-07,389.663,447.757
