id,ra_deg,dec_deg,u,v,mag,electrons_deposited
97925,359.99996185,-0.00001801,564.130,355.283,8.570,1.866251
97948,359.99998700,-0.00001898,403.226,361.448,8.510,1.972287
97949,0.00002360,0.00000636,168.960,199.312,8.240,2.529123
97955,0.00001098,0.00003015,249.720,47.039,8.380,2.223156
97978,0.00003680,-0.00003709,84.501,477.348,7.200,6.513139
97982,359.99998565,-0.00001917,411.857,362.681,7.950,3.303467
97989,359.99997688,-0.00002004,467.957,368.230,6.940,8.374714
97994,0.00000193,-0.00002582,307.670,405.219,8.250,2.505936
98018,359.99998902,-0.00003111,390.280,439.126,8.060,2.985176
98019,359.99998709,0.00000144,402.610,230.753,8.160,2.722513
98026,0.00001888,-0.00002052,199.168,371.312,7.770,3.899151
98037,0.00000039,-0.00001127,317.534,312.129,9.160,1.083852
98041,0.00002158,0.00002996,181.906,48.272,8.790,1.523947
98052,0.00000549,-0.00000116,284.860,247.398,8.870,1.415696
98068,0.00001406,0.00000578,229.993,203.011,4.950,52.356427
98076,359.99998960,0.00000896,386.581,182.667,8.490,2.008954
98093,0.00004653,-0.00000578,22.236,276.989,7.290,6.066944
98094,0.00001955,-0.00001753,194.853,352.201,7.540,4.819145
98115,0.00001763,0.00002110,207.182,104.989,9.180,1.064070
98126,0.00002081,-0.00000347,186.838,262.194,7.900,3.459155
98131,0.00000260,0.00002119,303.355,104.372,6.970,8.146480
98143,0.00001166,-0.00000173,245.405,251.097,6.030,19.362882
98145,0.00001878,-0.00000636,199.785,280.688,8.320,2.349471
98149,0.00002803,0.00001358,140.602,153.075,8.640,1.749726
98171,359.99997544,-0.00000857,477.205,294.868,7.760,3.935229
98179,0.00003487,0.00000443,96.831,211.642,8.850,1.442016
98186,0.00003622,0.00000462,88.200,210.409,7.510,4.954160
98199,0.00001088,-0.00002899,250.337,425.563,8.480,2.027543
98212,359.99999441,-0.00003699,355.756,476.732,8.870,1.415696
98216,359.99997727,-0.00002774,465.491,417.549,8.460,2.065238
98229,359.99998218,0.00001666,434.050,133.347,8.080,2.930691
98236,359.99999278,-0.00002504,366.237,400.287,7.850,3.622180
98240,359.99997727,-0.00003275,465.491,449.606,7.920,3.396018
98267,359.99998690,0.00002976,403.843,49.505,8.150,2.747704
98285,0.00003063,0.00000135,123.956,231.369,8.990,1.267564
98289,0.00004970,-0.00000048,1.892,243.082,7.710,4.094657
98292,0.00002562,-0.00001272,156.014,321.377,7.790,3.827983
98303,359.99997601,-0.00002765,473.506,416.932,9.430,0.845220
98313,359.99997573,-0.00003092,475.355,437.893,6.790,9.615459
98320,0.00003497,0.00000800,96.214,188.831,6.330,14.688248
98321,0.00001888,-0.00000992,199.168,303.498,8.850,1.442016
98323,359.99998834,-0.00001137,394.595,312.746,7.830,3.689521
98363,0.00001946,0.00000597,195.469,201.778,9.100,1.145434
98374,359.99999721,-0.00002206,337.878,381.176,9.150,1.093881
98387,0.00001166,0.00002543,245.405,77.247,7.860,3.588971
98390,359.99998796,0.00003545,397.061,13.132,9.440,0.837471
98400,0.00001657,-0.00003294,213.964,450.839,9.020,1.233020
98407,0.00003747,0.00000250,80.186,223.971,8.560,1.883519
98409,359.99998950,-0.00003102,387.197,438.509,7.550,4.774963
98425,0.00000395,-0.00000231,294.724,254.796,5.150,43.548179
98430,359.99999384,-0.00001888,359.455,360.832,11.130,0.176592
98434,0.00004884,-0.00001483,7.440,334.939,9.820,0.590160
98441,0.00000511,-0.00002890,287.326,424.947,7.290,6.066944
98450,0.00004335,-0.00001647,42.580,345.420,8.340,2.306588
98466,359.99995415,-0.00001204,613.449,317.061,12.080,0.073616
98467,0.00002976,-0.00000395,129.505,265.276,7.780,3.863403
98468,359.99995762,0.00002187,591.255,100.057,7.490,5.046264
98490,0.00003362,-0.00000722,104.845,286.237,7.210,6.530854
98496,359.99997101,-0.00002716,505.563,413.850,7.000,7.924466
98497,359.99999297,-0.00003689,365.004,476.115,8.240,2.529123
98503,0.00002389,-0.00002110,167.111,375.011,9.880,0.558432
98504,0.00003949,-0.00002533,67.239,402.137,7.480,5.092957
98510,0.00003959,-0.00000973,66.623,302.265,6.720,10.255811
98515,0.00000838,-0.00001984,266.365,366.997,7.530,4.863736
98519,0.00002225,0.00000241,177.591,224.588,8.410,2.162569
98525,0.00003978,-0.00001435,65.390,331.857,6.930,8.452205
98530,359.99996629,-0.00003400,535.771,457.621,7.800,3.792888
98541,0.00003015,-0.00001772,127.039,353.434,8.240,2.529123
98548,0.00001898,-0.00000983,198.552,302.882,7.480,5.092957
98558,0.00000684,0.00000761,276.229,191.297,7.530,4.863736
98572,0.00003882,-0.00001464,71.555,333.706,7.700,4.158819
98582,0.00002254,-0.00002331,175.742,389.190,7.870,3.556068
98585,359.99999162,0.00003179,373.635,36.559,8.530,1.936288
98600,0.00004344,0.00001060,41.963,172.186,7.220,6.470979
98612,0.00002013,0.00000270,191.154,222.738,7.870,3.556068
98625,0.00000000,0.00000000,320.000,240.000,8.200,2.624037
98628,0.00002774,0.00003362,142.451,24.845,8.640,1.749726
98630,0.00004229,0.00003622,49.361,8.200,6.610,11.349324
98637,0.00001878,-0.00001724,199.785,350.352,7.420,5.382326
98640,0.00003641,0.00000867,86.967,184.516,9.380,0.885054
98648,359.99996831,-0.00002187,522.825,379.943,7.930,3.364883
98650,0.00004807,-0.00002302,12.372,387.341,8.840,1.455359
98674,0.00000472,-0.00003709,289.792,477.348,10.990,0.198514
98683,359.99999306,0.00002225,364.387,97.591,9.060,1.188420
98695,0.00001994,0.00001638,192.387,135.197,6.670,10.739152
98706,0.00001705,-0.00001214,210.881,317.678,8.530,1.936288
98709,359.99997207,-0.00002678,498.782,411.384,8.350,2.285441
98713,0.00000000,0.00000000,320.000,240.000,10.330,0.368952
98726,0.00003179,0.00001223,116.559,161.706,7.870,3.556068
98752,0.00004287,0.00001744,45.662,128.415,7.960,3.273181
98770,359.99996185,-0.00000790,564.130,290.552,9.570,0.742968
98783,0.00001628,-0.00002899,215.813,425.563,6.800,9.527304
98788,359.99997178,-0.00003718,500.631,477.965,6.830,8.799479
98790,0.00000000,0.00000000,320.000,240.000,11.290,0.152395
98797,359.99997245,-0.00000896,496.316,297.333,11.300,0.150998
98807,359.99997823,-0.00003381,459.327,456.388,8.940,1.327303
98811,0.00000000,0.00000000,320.000,240.000,11.350,0.144202
98815,359.99998382,-0.00000684,423.570,283.771,9.140,1.104002
98818,359.99998998,0.00000867,384.115,184.516,10.070,0.468781
98821,0.00003063,0.00001811,123.956,124.100,8.160,2.722513
98825,0.00000790,0.00000626,269.448,199.928,8.380,2.223156
98838,0.00004171,-0.00000848,53.060,294.251,7.670,4.275334
98850,0.00001801,0.00000000,204.717,240.000,8.330,2.327930
98869,0.00004142,-0.00001127,54.910,312.129,8.630,1.765916
98871,359.99999258,-0.00002360,367.470,391.040,9.160,1.083852
98909,0.00000000,0.00000000,320.000,240.000,8.220,2.576143
98914,0.00004720,-0.00000087,17.920,245.548,9.440,0.837471
98940,0.00000318,-0.00001185,299.656,315.828,7.960,3.273181
98950,359.99997322,-0.00003632,491.384,472.416,8.350,2.285441
98963,0.00002177,-0.00001358,180.673,326.925,9.050,1.199416
98969,0.00000588,-0.00002514,282.394,400.904,8.270,2.460198
98994,0.00001927,0.00001532,196.702,141.978,9.360,0.901509
98997,0.00003188,0.00003034,115.942,45.806,8.230,2.552525
99000,359.99999586,-0.00001676,346.509,347.269,8.240,2.529123
99011,359.99996157,0.00000019,565.979,238.767,8.460,2.065238
99016,0.00003969,0.00000771,66.006,190.681,8.610,1.798747
99023,0.00003420,-0.00002832,101.146,421.248,8.150,2.747704
99064,0.00000173,0.00001243,308.903,160.473,8.840,1.455359
99067,359.99998671,0.00000588,405.075,202.394,8.170,2.697553
99079,359.99998401,-0.00003699,422.337,476.732,9.230,1.016179
99084,0.00004980,-0.00000067,1.275,244.315,8.920,1.308880
99093,359.99996927,-0.00001512,516.660,336.789,7.140,6.965784
99101,359.99999759,0.00000771,335.412,190.681,7.880,3.523465
99124,0.00000135,-0.00002707,311.369,413.233,7.280,6.123081
99131,359.99998709,-0.00002880,402.610,424.330,7.170,6.775947
99133,359.99995665,-0.00000164,597.420,250.480,8.240,2.529123
99138,0.00004296,0.00001849,45.046,121.634,8.280,2.437642
99142,0.00004229,-0.00001686,49.361,347.886,9.050,1.199416
99148,0.00000433,0.00000491,292.258,208.559,8.780,1.538048
99156,359.99998989,0.00003564,384.731,11.899,8.240,2.529123
99161,359.99997129,0.00000954,503.714,178.968,10.370,0.355607
99168,359.99999441,-0.00002938,355.756,428.029,7.960,3.273181
99197,0.00003593,0.00000694,90.050,195.613,7.870,3.556068
99198,359.99999952,-0.00002957,323.082,429.262,8.160,2.722513
99199,359.99999374,0.00002283,360.072,93.892,8.460,2.065238
99196,0.00001445,-0.00001927,227.527,363.298,8.020,3.097205
99206,359.99999904,-0.00002485,326.165,399.054,8.130,2.798788
99215,0.00000164,-0.00001628,309.520,344.187,10.440,0.333403
99234,0.00003689,-0.00001744,83.885,351.585,6.340,14.553586
99244,359.99999836,-0.00003410,330.480,458.237,7.640,4.395113
99248,0.00000992,-0.00001666,256.502,346.653,7.220,6.470979
99261,0.00000000,0.00000000,320.000,240.000,8.010,3.125863
99274,0.00002948,0.00003227,131.354,33.476,8.540,1.918536
99279,0.00002659,-0.00002418,149.849,394.739,7.880,3.523465
99280,0.00003998,0.00000616,64.157,200.545,8.090,2.903822
99292,359.99998738,-0.00002456,400.760,397.205,9.870,0.563599
99298,0.00004498,-0.00002793,32.100,418.782,7.850,3.622180
99299,0.00003169,-0.00001753,117.175,352.201,8.690,1.670975
99307,0.00002283,0.00001560,173.892,140.129,7.990,3.183978
99309,359.99996205,-0.00002013,562.897,368.846,11.030,0.193629
99317,359.99998574,-0.00000559,411.240,275.756,7.650,4.354818
99329,359.99998680,-0.00000424,404.459,267.126,9.500,0.792447
99347,359.99997524,-0.00003333,478.438,453.305,9.510,0.785181
99349,359.99998507,0.00001214,415.556,162.322,9.010,1.244429
99361,0.00000106,-0.00003400,313.219,457.621,7.500,5.000000
99370,0.00003054,0.00001560,124.573,140.129,7.790,3.827983
99372,0.00001792,-0.00001214,205.333,317.678,8.630,1.765916
99375,0.00002399,0.00001705,166.494,130.881,8.750,1.581139
99398,359.99998334,-0.00000453,426.653,268.975,7.740,4.008390
99400,0.00002716,0.00002119,146.150,104.372,7.190,6.652272
99402,0.00003448,-0.00002447,99.297,396.588,7.610,4.518247
99405,0.00004306,-0.00001464,44.429,333.706,6.610,11.349324
99415,0.00002793,-0.00001811,141.218,355.900,7.650,4.354818
99416,359.99999981,-0.00001965,321.233,365.764,8.190,2.648317
99418,0.00000790,0.00001455,269.448,146.910,9.890,0.553312
99419,359.99998507,-0.00002793,415.556,418.782,8.960,1.303077
99424,359.99995848,-0.00001772,585.707,353.434,8.220,2.576143
99428,0.00003689,0.00003179,83.885,36.559,7.800,3.792888
99434,0.00002543,-0.00000732,157.247,286.853,9.890,0.553312
99443,359.99995916,-0.00003420,581.391,458.854,8.280,2.437642
99444,359.99999672,-0.00002379,340.961,392.273,8.480,2.027543
99457,0.00001339,-0.00001994,234.308,367.613,6.390,13.898566
99458,0.00004614,0.00001715,24.702,130.265,9.380,0.885054
99469,359.99996754,-0.00003468,527.757,461.936,8.750,1.581139
99483,0.00001252,0.00000250,239.856,223.971,11.110,0.179875
99513,359.99997717,-0.00002919,466.108,426.796,8.290,2.415294
99515,0.00001984,0.00000453,193.003,211.025,7.110,7.160939
99524,359.99997823,-0.00000578,459.327,276.989,8.430,2.123098
99533,0.00002967,-0.00001994,130.121,367.613,7.180,6.713825
99539,0.00004874,0.00001233,8.057,161.089,6.920,8.530412
99540,0.00004104,-0.00002293,57.376,386.724,7.910,3.427441
99541,0.00004142,0.00001975,54.910,113.620,10.100,0.456005
99556,0.00002813,-0.00002177,139.985,379.327,10.200,0.415882
99561,0.00002293,0.00000183,173.276,228.287,7.980,3.213439
99563,0.00004392,-0.00002370,38.881,391.656,7.290,6.066944
99590,0.00002524,-0.00001185,158.480,315.828,8.030,3.068810
99599,0.00000356,-0.00000029,297.190,241.849,10.990,0.200895
99603,0.00002293,-0.00000800,173.276,291.169,8.430,2.123098
120416,0.00000000,0.00000000,320.000,240.000,8.710,1.640476
99628,0.00000356,-0.00002389,297.190,392.889,8.520,1.954204
99667,0.00002042,-0.00002331,189.304,389.190,7.100,7.227199
99669,0.00004046,-0.00003333,61.075,453.305,8.140,2.773129
99675,0.00004046,0.00001801,61.075,124.717,3.800,150.997586
99676,0.00003400,0.00002572,102.379,75.397,7.010,7.851814
99696,0.00003294,0.00002283,109.161,93.892,8.720,1.625436
99702,359.99996542,0.00001618,541.320,136.430,9.430,0.845220
99728,0.00003102,-0.00001609,121.491,342.954,8.600,1.815390
99736,0.00001686,-0.00000684,212.114,283.771,9.530,0.770850
99741,359.99998854,-0.00003660,393.362,474.266,7.290,6.066944
99746,0.00002832,0.00000096,138.752,233.835,7.120,7.095288
99749,0.00004181,-0.00001455,52.444,333.090,6.670,10.739152
99750,359.99995925,-0.00003227,580.775,446.524,9.620,0.709529
99751,359.99996176,-0.00000395,564.746,265.276,8.970,1.291130
99755,0.00000568,0.00003516,283.627,14.981,9.560,0.749842
99768,359.99996898,-0.00002254,518.509,384.258,7.120,7.095288
99778,359.99996908,0.00001782,517.893,125.950,7.110,7.160939
99782,359.99999114,-0.00003526,376.717,465.635,7.640,4.395113
99793,0.00001339,-0.00003160,234.308,442.208,11.510,0.124443
99817,0.00002350,-0.00002042,169.577,370.696,9.180,1.064070
99821,359.99998940,0.00001792,387.814,125.333,8.010,3.125863
99819,0.00001349,-0.00003651,233.692,473.649,11.000,0.199054
99826,0.00002659,0.00002187,149.849,100.057,8.570,1.866251
99827,0.00003487,0.00002360,96.831,88.960,7.110,7.160939
99829,359.99998526,-0.00000751,414.323,288.086,9.490,0.799779
99848,0.00003737,0.00001156,80.802,166.021,3.960,130.307677
99849,0.00001686,0.00002861,212.114,56.903,6.850,9.098504
99859,359.99998247,-0.00000588,432.201,277.606,7.800,3.792888
99861,0.00000000,0.00000000,320.000,240.000,9.530,0.770850
99864,359.99999952,-0.00001599,323.082,342.337,8.570,1.866251
99866,359.99998863,-0.00002418,392.746,394.739,9.230,1.016179
99890,0.00000299,-0.00002736,300.889,415.083,12.280,0.061231
99900,359.99999220,-0.00000164,369.936,250.480,8.280,2.437642
99909,359.99999856,-0.00001223,329.247,318.294,7.470,5.140081
99914,0.00002630,-0.00001821,151.698,356.516,8.270,2.460198
99921,0.00001455,-0.00002341,226.910,389.807,11.320,0.148242
99929,0.00002466,-0.00000780,162.179,289.936,6.470,12.911301
99930,0.00003911,0.00000058,69.705,236.301,9.190,1.054314
99934,359.99999682,-0.00001108,340.344,310.896,8.050,3.012798
99935,359.99999528,-0.00003343,350.208,453.922,8.380,2.223156
99941,0.00004537,-0.00001031,29.634,305.964,10.440,0.333403
99954,0.00002649,-0.00003188,150.466,444.058,7.720,4.082912
99968,0.00001936,-0.00001821,196.086,356.516,5.270,38.991506
99972,0.00003063,-0.00000154,123.956,249.864,7.290,6.066944
99974,0.00003603,-0.00001984,89.433,366.997,7.820,3.723660
99991,359.99998815,-0.00003073,395.828,436.660,9.130,1.114218
99997,0.00000202,0.00000453,307.054,211.025,7.140,6.965784
100006,0.00000000,0.00000000,320.000,240.000,10.510,0.312586
100013,0.00003805,-0.00000010,76.487,240.616,6.570,11.775246
100016,0.00002620,-0.00001281,152.315,321.993,6.320,14.824157
100020,0.00001840,-0.00002688,202.251,412.000,9.320,0.935341
100058,0.00004219,-0.00001647,49.978,345.420,7.570,4.687810
100081,0.00001483,0.00000443,225.061,211.642,7.620,4.476824
100086,0.00000000,0.00000000,320.000,240.000,9.250,0.997631
100087,0.00003988,-0.00001464,64.774,333.706,8.080,2.930691
100109,0.00000000,0.00000000,320.000,240.000,10.380,0.352347
100116,359.99996696,-0.00001098,531.456,310.280,6.860,9.015089
100122,0.00000096,-0.00003670,313.835,474.882,5.140,43.951126
100130,359.99997765,-0.00002225,463.025,382.409,9.750,0.629463
100139,0.00003362,0.00002716,104.845,66.150,7.780,3.863403
100150,359.99997312,-0.00002630,492.000,408.302,8.000,3.154787
100158,359.99997187,0.00002360,500.015,88.960,9.820,0.590160
100161,0.00001984,-0.00002418,193.003,394.739,8.520,1.954204
100174,0.00002032,0.00000433,189.921,212.258,7.200,6.591284
100191,0.00004161,0.00001272,53.677,158.623,7.790,3.827983
100214,359.99996465,-0.00003362,546.251,455.155,7.930,3.364883
100219,359.99998526,0.00000954,414.323,178.968,8.250,2.505936
100242,0.00003901,-0.00002004,70.322,368.230,6.780,9.704429
100245,0.00000000,0.00000000,320.000,240.000,9.000,1.255943
100247,359.99998806,0.00003603,396.445,9.433,7.380,5.584316
100249,0.00003410,-0.00003391,101.763,457.004,8.140,2.773129
100255,0.00000058,0.00000270,316.301,222.738,9.890,0.553312
100254,359.99999711,-0.00001349,338.495,326.308,8.920,1.351979
120415,0.00000000,0.00000000,320.000,240.000,10.860,0.226449
100286,359.99995839,-0.00000722,586.323,286.237,7.720,4.082912
100288,359.99995839,-0.00000722,586.323,286.237,6.560,11.884201
100289,0.00004845,-0.00000433,9.906,267.742,10.630,0.279879
100295,0.00002090,-0.00001946,186.222,364.531,6.230,16.105344
100296,0.00001898,0.00000568,198.552,203.627,7.530,4.863736
100304,0.00000000,0.00000000,320.000,240.000,11.410,0.136449
100306,359.99997139,-0.00002042,503.097,370.696,8.710,1.640476
100307,0.00001657,-0.00002004,213.964,368.230,7.980,3.213439
100312,0.00002553,-0.00003516,156.630,465.019,8.690,1.670975
100322,0.00002871,-0.00001416,136.286,330.624,8.040,3.040675
100328,0.00004479,0.00001079,33.333,170.953,7.640,4.395113
100343,359.99997476,-0.00000944,481.520,300.416,8.170,2.697553
100364,0.00000000,0.00000000,320.000,240.000,8.400,2.182579
100371,0.00000000,0.00000934,320.000,180.201,8.080,2.930691
100383,359.99996946,-0.00002350,515.427,390.423,11.460,0.130308
100387,0.00003477,0.00001782,97.447,125.950,8.470,2.046303
100392,359.99998989,-0.00003063,384.731,436.044,9.300,0.952730
100399,0.00000299,-0.00002447,300.889,396.588,7.500,5.000000
100406,359.99996966,-0.00001387,514.194,328.774,10.360,0.358897
100409,359.99997101,-0.00002196,505.563,380.560,7.470,5.140081
100418,359.99999759,-0.00002447,335.412,396.588,9.790,0.606694
100426,0.00002177,0.00002254,180.673,95.742,9.670,0.677595
100430,359.99997197,0.00003150,499.398,38.408,9.050,1.199416
100434,0.00002350,-0.00003535,169.577,466.251,6.380,14.027168
100436,0.00000462,0.00002716,290.409,66.150,9.550,0.756781
100441,0.00001955,-0.00000318,194.853,260.344,8.050,3.012798
100451,0.00000472,0.00002244,289.792,96.358,9.200,1.044648
100453,0.00002341,-0.00000896,170.193,297.333,2.230,641.165291
100484,359.99996696,-0.00003660,531.456,474.266,8.530,1.936288
100483,359.99996792,0.00002341,525.291,90.193,8.370,2.243727
100504,359.99997312,0.00000800,492.000,188.831,7.790,3.827983
100513,0.00004932,0.00001647,4.358,134.580,8.770,1.552280
100516,359.99995530,-0.00002813,606.051,420.015,8.600,1.815390
100518,0.00002350,-0.00000954,169.577,301.032,6.740,10.068621
100555,0.00004296,0.00001291,45.046,157.390,7.970,3.243172
100574,0.00004903,0.00000164,6.207,229.520,5.870,22.437269
100576,359.99997688,0.00000299,467.957,220.889,8.680,1.686437
100579,0.00002591,-0.00000578,154.164,276.989,6.810,9.439957
100599,0.00003025,-0.00001416,126.422,330.624,10.340,0.365570
100603,0.00001686,-0.00001994,212.114,367.613,7.850,3.622180
100608,359.99995704,-0.00001503,594.954,336.172,8.580,1.849141
100632,0.00000183,-0.00001811,308.287,355.900,8.210,2.599980
100634,0.00003824,-0.00000578,75.254,276.989,8.350,2.285441
100641,359.99999827,-0.00003304,331.097,451.456,9.680,0.671382
100644,0.00002793,-0.00001532,141.218,338.022,7.990,3.183978
100657,0.00004104,0.00001435,57.376,148.143,7.710,4.120691
100661,0.00004643,-0.00000019,22.852,241.233,8.010,3.125863
100662,0.00000819,-0.00001349,267.598,326.308,8.810,1.496132
100680,359.99996368,-0.00000491,552.416,271.441,7.100,7.227199
100686,359.99998748,-0.00002582,400.144,405.219,7.460,5.187642
100702,0.00002177,-0.00003227,180.673,446.524,8.670,1.702041
100719,359.99999538,-0.00002495,349.591,399.671,7.070,7.429678
100723,359.99998632,-0.00000366,407.541,263.427,7.630,4.435780
100734,0.00003188,-0.00001859,115.942,358.982,6.750,9.976312
100737,0.00003121,-0.00002167,120.258,378.710,7.110,7.160939
100740,0.00003497,0.00001060,96.214,172.186,8.990,1.267564
100760,0.00002871,-0.00001522,136.286,337.405,9.530,0.770850
100771,359.99999952,-0.00003362,323.082,455.155,7.770,3.899151
100780,0.00003747,-0.00003593,80.186,469.950,7.880,3.523465
100790,0.00001512,-0.00003506,223.211,464.402,7.980,3.213439
100791,0.00002601,-0.00000963,153.548,301.649,8.560,1.883519
100801,359.99999403,-0.00000173,358.222,251.097,8.330,2.327930
100826,0.00002350,-0.00000800,169.577,291.169,8.400,2.182579
100834,0.00004421,0.00002090,37.032,106.222,7.090,7.294071
100847,359.99998025,-0.00000655,446.380,281.921,9.120,1.124527
100851,0.00001811,0.00000462,204.100,210.409,11.040,0.191854
100865,0.00002283,0.00002986,173.892,48.888,8.280,2.437642
100866,0.00001416,-0.00001734,229.376,350.968,6.390,13.898566
100868,359.99998921,-0.00000366,389.047,263.427,7.820,3.723660
100867,0.00001329,-0.00002110,234.925,375.011,9.030,1.221715
100877,0.00004104,0.00001936,57.376,116.086,7.660,4.314893
100894,359.99997833,-0.00001936,458.710,363.914,9.510,0.785181
100901,0.00001483,0.00001560,225.061,140.129,8.920,1.351979
100902,0.00004344,-0.00001666,41.963,346.653,9.150,1.093881
100908,359.99999672,0.00001512,340.961,143.211,10.070,0.468781
100946,0.00001474,-0.00003526,225.677,465.635,9.240,1.006862
100957,359.99998305,-0.00002582,428.502,405.219,9.840,0.579389
100962,0.00004913,-0.00001493,5.591,335.556,8.910,1.364489
100972,0.00003872,0.00002639,72.171,71.082,8.660,1.717790
100973,0.00003872,0.00002543,72.171,77.247,9.120,1.124527
100987,0.00000135,-0.00002784,311.369,418.165,7.660,4.314893
101001,359.99999268,0.00003448,366.853,19.297,8.910,1.364489
101004,0.00004951,0.00002399,3.125,86.494,9.210,1.035071
101018,0.00003709,0.00001291,82.652,157.390,9.000,1.255943
101024,359.99996946,0.00001801,515.427,124.717,9.150,1.093881
101032,0.00001946,-0.00003005,195.469,432.345,8.270,2.460198
101035,359.99998237,-0.00002822,432.818,420.631,10.920,0.214274
101047,0.00003545,-0.00000144,93.132,249.247,7.390,5.533119
101057,359.99995444,-0.00000125,611.599,248.014,8.230,2.552525
101064,0.00001474,0.00000934,225.677,180.201,8.940,1.327303
101067,0.00002485,-0.00001522,160.946,337.405,5.900,21.825792
101074,359.99997409,-0.00001898,485.836,361.448,7.750,3.971641
101077,0.00001069,-0.00000289,251.570,258.495,10.240,0.400839
101092,359.99999066,-0.00002533,379.799,402.137,8.550,1.900947
101109,0.00000222,0.00000597,305.821,201.778,8.190,2.648317
101110,359.99999971,-0.00001445,321.849,332.473,8.460,2.065238
101112,359.99997361,-0.00001801,488.918,355.283,8.900,1.377114
101113,0.00003651,0.00003371,86.351,24.229,10.510,0.312586
101115,0.00003959,0.00003632,66.623,7.584,7.860,3.588971
101121,0.00002312,0.00000800,172.043,188.831,8.270,2.460198
101137,359.99999653,0.00003208,342.194,34.709,8.240,2.529123
101141,359.99999547,-0.00001811,348.975,355.900,9.490,0.799779
101158,0.00000954,0.00001705,258.968,130.881,9.360,0.901509
101170,0.00004152,0.00003689,54.293,3.885,8.030,3.068810
101174,0.00003737,-0.00003150,80.802,441.592,7.460,5.187642
101186,359.99997630,0.00001560,471.656,140.129,7.100,7.227199
101216,0.00002013,-0.00002832,191.154,421.248,8.740,1.595769
101228,0.00004768,0.00000607,14.838,201.161,9.960,0.518764
101232,359.99996465,-0.00000087,546.251,245.548,9.820,0.590160
101239,0.00000183,-0.00000414,308.287,266.509,8.660,1.717790
101244,359.99995819,0.00000607,587.556,201.161,7.710,4.120691
101248,0.00000048,-0.00001464,316.918,333.706,8.430,2.123098
101266,0.00004277,0.00002822,46.279,59.369,7.680,4.236137
101298,0.00002071,-0.00001753,187.455,352.201,7.780,3.863403
101303,0.00003429,-0.00000328,100.530,260.961,8.760,1.566643
101313,0.00000029,-0.00001715,318.151,349.735,9.270,0.979422
101323,0.00004123,-0.00000944,56.143,300.416,9.130,1.114218
101335,0.00003824,0.00002321,75.254,91.426,7.390,5.533119
101341,359.99999345,-0.00002572,361.921,404.603,8.990,1.267564
101364,0.00001840,-0.00002379,202.251,392.273,11.400,0.137711
101365,0.00002081,-0.00001455,186.838,333.090,10.050,0.477496
101370,0.00002408,0.00000347,165.878,217.806,8.220,2.576143
101371,0.00003314,-0.00003593,107.928,469.950,6.960,8.221859
101375,0.00002485,0.00000607,160.946,201.161,7.680,4.236137
101381,0.00004248,0.00000482,48.128,209.176,6.890,8.769403
101383,0.00003448,-0.00001609,99.297,342.954,6.610,11.349324
101398,0.00002495,-0.00002177,160.329,379.327,6.630,11.142176
101408,359.99999017,-0.00003680,382.882,475.499,9.200,1.044648
101409,0.00003381,-0.00002736,103.612,415.083,8.490,2.008954
101413,0.00000616,-0.00000674,280.545,283.154,8.120,2.824685
101435,359.99998256,0.00002620,431.585,72.315,8.250,2.505936
101438,359.99999393,0.00003188,358.839,35.942,7.640,4.395113
101439,0.00000530,-0.00000694,286.093,284.387,9.010,1.244429
101440,0.00000366,0.00001744,296.573,128.415,8.700,1.655656
101470,359.99998199,-0.00000491,435.283,271.441,9.070,1.177525
101471,0.00000886,0.00000482,263.283,209.176,8.520,1.954204
101484,0.00003795,-0.00001560,77.103,339.871,8.480,2.027543
101491,0.00002264,-0.00000665,175.125,282.538,10.510,0.312586
101500,0.00004816,-0.00001416,11.755,330.624,8.150,2.747704
101501,0.00001782,-0.00002659,205.950,410.151,9.070,1.177525
101522,0.00004412,0.00003612,37.648,8.817,7.890,3.491162
101526,0.00000973,0.00000472,257.735,209.792,6.970,8.146480
101530,359.99995617,-0.00003410,600.503,458.237,8.080,2.930691
101541,0.00000356,-0.00003092,297.190,437.893,10.020,0.490874
101553,359.99998796,-0.00001686,397.061,347.886,9.530,0.770850
101565,359.99999509,-0.00001984,351.441,366.997,9.910,0.543213
101573,359.99999778,0.00000424,334.179,212.874,10.560,0.298518
101575,0.00000867,-0.00003468,264.516,461.936,7.600,4.560054
101592,359.99995424,-0.00000039,612.832,242.466,8.060,2.985176
101601,0.00003063,0.00003448,123.956,19.297,8.430,2.123098
101603,0.00002023,-0.00000655,190.537,281.921,8.830,1.468825
101604,0.00000771,-0.00002899,270.681,425.563,8.070,2.957808
101630,0.00000395,-0.00001618,294.724,343.570,9.500,0.792447
101639,0.00000674,-0.00000328,276.846,260.961,10.160,0.431489
101652,0.00004084,-0.00000058,58.609,243.699,9.760,0.623692
101660,359.99999663,-0.00003237,341.577,447.140,8.480,2.027543
101662,359.99999297,0.00002427,365.004,84.645,10.100,0.456005
101663,359.99999162,0.00003323,373.635,27.311,9.010,1.244429
101677,0.00003439,-0.00001628,99.913,344.187,8.090,2.903822
101678,0.00002957,-0.00001416,130.738,330.624,8.950,1.315134
101686,359.99998767,0.00000684,398.911,196.229,10.330,0.368952
101722,0.00001975,0.00001098,193.620,169.720,9.220,1.025581
101729,0.00000279,0.00003641,302.122,6.967,9.390,0.876940
101730,0.00003593,-0.00003583,90.050,469.334,8.750,1.581139
101780,359.99996667,0.00003169,533.305,37.175,9.760,0.623692
